epoch,acc,loss,val_acc,val_loss
0,0.007083333333333333,4.788531041463216,0.006060606060606061,4.787396424077885
1,0.005833333333333334,4.788376889546712,0.009906759906759906,4.78735211957029
2,0.006583333333333333,4.788404351552328,0.009906759906759906,4.787491082144784
3,0.00525,4.788381286621094,0.007808857808857809,4.788702084023358
4,0.00625,4.78838292312622,0.008275058275058275,4.7875130388842315
5,0.008333333333333333,4.7875859133402505,0.008508158508158508,4.78751199717844
6,0.008333333333333333,4.787585932413737,0.008974358974358974,4.787507296386576
7,0.008333333333333333,4.787587095896403,0.008624708624708625,4.787511430309091
8,0.008333333333333333,4.787503878275554,0.008741258741258742,4.787511771097606
9,0.008333333333333333,4.787503954569499,0.008624708624708625,4.787511260915192
10,0.008333333333333333,4.787503587086995,0.008624708624708625,4.787510786967956
11,0.008333333333333333,4.787495693206787,0.008624708624708625,4.787510830983694
12,0.008333333333333333,4.787495670318603,0.008624708624708625,4.787510746286744
13,0.008333333333333333,4.787495735168457,0.008741258741258742,4.78751072894721
14,0.008333333333333333,4.7874948666890464,0.008741258741258742,4.7875107253903835
15,0.008333333333333333,4.7874948654174805,0.008741258741258742,4.787510707606247
16,0.008333333333333333,4.787494848887126,0.008741258741258742,4.787510739839994
17,0.008333333333333333,4.7874947369893395,0.008741258741258742,4.787510739617693
18,0.008333333333333333,4.787494742075602,0.008741258741258742,4.787510755623415
19,0.008333333333333333,4.7874947268168135,0.008741258741258742,4.787510746731347
20,0.008333333333333333,4.787494780222575,0.008741258741258742,4.78751074850976
21,0.008333333333333333,4.787494757334391,0.008741258741258742,4.787510752066588
22,0.008333333333333333,4.787494803110758,0.008741258741258742,4.787510744952933
23,0.008333333333333333,4.787494780222575,0.008741258741258742,4.787510744952933
24,0.008333333333333333,4.787494778951009,0.008741258741258742,4.787510744952933
25,0.008333333333333333,4.787494771321614,0.008741258741258742,4.787510746731347
26,0.008333333333333333,4.78749476369222,0.008741258741258742,4.787510746731347
27,0.008333333333333333,4.787494757334391,0.008741258741258742,4.787510746731347
28,0.008333333333333333,4.787494776407877,0.008741258741258742,4.787510746731347
29,0.008333333333333333,4.787494771321614,0.008741258741258742,4.787510746731347
30,0.008333333333333333,4.787494762420654,0.008741258741258742,4.787510746731347
31,0.008333333333333333,4.787494777679443,0.008741258741258742,4.787510746731347
32,0.008333333333333333,4.787494767506917,0.008741258741258742,4.787510746731347
33,0.008333333333333333,4.78749477259318,0.008741258741258742,4.787510746731347
34,0.008333333333333333,4.787494771321614,0.008741258741258742,4.787510746731347
35,0.008333333333333333,4.787494750976562,0.008741258741258742,4.787510746731347
36,0.008333333333333333,4.787494775136312,0.008741258741258742,4.787510746731347
37,0.008333333333333333,4.787494770050049,0.008741258741258742,4.787510746731347
38,0.008333333333333333,4.787494778951009,0.008741258741258742,4.787510746731347
39,0.008333333333333333,4.787494780222575,0.008741258741258742,4.787510746731347
40,0.008333333333333333,4.787494770050049,0.008741258741258742,4.787510746731347
41,0.008333333333333333,4.787494770050049,0.008741258741258742,4.787510746731347
42,0.008333333333333333,4.787494786580404,0.008741258741258742,4.787510746731347
43,0.008333333333333333,4.787494780222575,0.008741258741258742,4.787510746731347
44,0.008333333333333333,4.787494776407877,0.008741258741258742,4.787510746731347
45,0.008333333333333333,4.787494778951009,0.008741258741258742,4.787510746731347
46,0.008333333333333333,4.787494778951009,0.008741258741258742,4.787510746731347
47,0.008333333333333333,4.787494767506917,0.008741258741258742,4.787510746731347
48,0.008333333333333333,4.787494787851969,0.008741258741258742,4.787510746731347
49,0.008333333333333333,4.787494773864746,0.008741258741258742,4.787510746731347
