epoch,acc,loss,val_acc,val_loss
0,0.006583333333333333,4.795285027821858,0.012703962703962703,10.445715993601125
1,0.007083333333333333,4.788183656056722,0.00944055944055944,8.718668267665766
2,0.005916666666666666,4.7885648701985675,0.008158508158508158,7.422899289342351
3,0.00625,4.788507507324219,0.012354312354312355,7.690494992627408
4,0.005,4.788467840830485,0.00909090909090909,7.2240915049484
5,0.005166666666666667,4.788457216898601,0.011888111888111888,7.326618207028973
6,0.006166666666666667,4.788365519205729,0.013403263403263404,6.814366822142701
7,0.00525,4.788394852956136,0.010256410256410256,6.744661649957403
8,0.0055,4.788421667734782,0.015850815850815853,6.608077717938901
9,0.00575,4.788452353159586,0.010023310023310023,6.607425647015338
10,0.005833333333333334,4.788375047047933,0.010372960372960373,6.607364963540387
11,0.005666666666666667,4.788672342936198,0.010839160839160839,7.086714974427834
12,0.006083333333333333,4.788392232259114,0.009557109557109558,6.757968489773623
13,0.006083333333333333,4.788462999979655,0.012354312354312355,6.8536539375643075
14,0.008333333333333333,4.787433466593424,0.011538461538461539,7.210785730624255
15,0.0075,4.787403095245361,0.010839160839160839,7.373491322355115
16,0.007083333333333333,4.787415388743082,0.011421911421911422,7.190253063237472
17,0.008333333333333333,4.787291122436524,0.011421911421911422,7.217688865039176
18,0.00775,4.787502806345621,0.011421911421911422,7.217689906522667
19,0.008333333333333333,4.7873658892313635,0.011421911421911422,7.236852253956116
20,0.008333333333333333,4.7874892094930015,0.011421911421911422,7.240571868558586
21,0.008333333333333333,4.787337819417318,0.011305361305361306,7.243505071537756
22,0.008333333333333333,4.787286907196045,0.011421911421911422,7.2476007321497775
23,0.008416666666666666,4.78746257019043,0.011421911421911422,7.247982120069312
24,0.008333333333333333,4.787385971069336,0.011421911421911422,7.2483630456013
