epoch,acc,loss,val_acc,val_loss
0,0.010916666666666667,4.770093634287516,0.019580419580419582,15.690260304270925
1,0.024916666666666667,4.541577065149943,0.023193473193473195,15.687212647480287
2,0.042,4.360928292592367,0.027156177156177155,15.64300481978552
3,0.049666666666666665,4.268016153335571,0.0337995337995338,15.51985622308193
4,0.06141666666666667,4.193966517130534,0.034032634032634033,15.52928398505791
5,0.071,4.130459225972493,0.04079254079254079,15.408731911399148
6,0.07791666666666666,4.081172222137451,0.044405594405594405,15.342152258955238
7,0.08591666666666667,4.028413022359212,0.03228438228438228,15.57066688448677
8,0.08958333333333333,3.989287722905477,0.044405594405594405,15.357605818990782
9,0.09233333333333334,3.9573325640360513,0.037645687645687646,15.467409474477346
10,0.10216666666666667,3.921109001159668,0.039627039627039624,15.449154840927301
11,0.1165,3.808591381708781,0.04020979020979021,15.428494579252941
12,0.12291666666666666,3.7965858103434247,0.036596736596736595,15.502274445220307
13,0.12625,3.791798179626465,0.03717948717948718,15.48139294533185
14,0.1225,3.7686128584543863,0.039160839160839164,15.446202482210172
15,0.12208333333333334,3.7746061191558837,0.03822843822843823,15.463175889662097
16,0.12691666666666668,3.770648825327555,0.0386946386946387,15.451797161680279
17,0.122,3.7703989187876386,0.038811188811188814,15.452095725319602
18,0.12233333333333334,3.767441036224365,0.038811188811188814,15.45225596750255
19,0.12891666666666668,3.7566074028015137,0.0386946386946387,15.45320530960332
20,0.12366666666666666,3.772917366663615,0.0386946386946387,15.453437805175781
21,0.12333333333333334,3.77725626373291,0.0386946386946387,15.453353949415655
22,0.12591666666666668,3.7640236682891848,0.0386946386946387,15.453160955967046
23,0.12516666666666668,3.7740682430267336,0.0386946386946387,15.453172159973002
24,0.12375,3.759188669204712,0.0386946386946387,15.453166451265206
